,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
171,Shot Chart Detail,0021500739,13,101106,Andrew Bogut,1610612744,Golden State Warriors,1,10,43,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
172,Shot Chart Detail,0021500769,16,101106,Andrew Bogut,1610612744,Golden State Warriors,1,9,12,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
173,Shot Chart Detail,0021500769,280,101106,Andrew Bogut,1610612744,Golden State Warriors,3,11,47,Missed Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,26,1,0
174,Shot Chart Detail,0021500769,385,101106,Andrew Bogut,1610612744,Golden State Warriors,3,1,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-4,101,1,0
175,Shot Chart Detail,0021500788,2,101106,Andrew Bogut,1610612744,Golden State Warriors,1,11,44,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
176,Shot Chart Detail,0021500788,5,101106,Andrew Bogut,1610612744,Golden State Warriors,1,11,6,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-37,111,1,1
177,Shot Chart Detail,0021500788,21,101106,Andrew Bogut,1610612744,Golden State Warriors,1,9,8,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,18,1,1
178,Shot Chart Detail,0021500788,41,101106,Andrew Bogut,1610612744,Golden State Warriors,1,7,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,132,129,1,0
179,Shot Chart Detail,0021500788,177,101106,Andrew Bogut,1610612744,Golden State Warriors,2,7,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,18,1,0
180,Shot Chart Detail,0021500788,270,101106,Andrew Bogut,1610612744,Golden State Warriors,2,2,10,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,16,1,0
181,Shot Chart Detail,0021500788,363,101106,Andrew Bogut,1610612744,Golden State Warriors,3,7,1,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,47,1,1
182,Shot Chart Detail,0021500788,379,101106,Andrew Bogut,1610612744,Golden State Warriors,3,5,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,1
183,Shot Chart Detail,0021500788,465,101106,Andrew Bogut,1610612744,Golden State Warriors,4,9,30,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,0
184,Shot Chart Detail,0021500788,467,101106,Andrew Bogut,1610612744,Golden State Warriors,4,9,28,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,0
185,Shot Chart Detail,0021500799,26,101106,Andrew Bogut,1610612744,Golden State Warriors,1,8,19,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
186,Shot Chart Detail,0021500799,209,101106,Andrew Bogut,1610612744,Golden State Warriors,2,3,51,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,1
187,Shot Chart Detail,0021500815,2,101106,Andrew Bogut,1610612744,Golden State Warriors,1,11,45,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
188,Shot Chart Detail,0021500815,41,101106,Andrew Bogut,1610612744,Golden State Warriors,1,6,14,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,38,43,1,0
189,Shot Chart Detail,0021500815,286,101106,Andrew Bogut,1610612744,Golden State Warriors,3,9,14,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,16,1,0
190,Shot Chart Detail,0021500836,155,101106,Andrew Bogut,1610612744,Golden State Warriors,2,7,24,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,8,1,0
191,Shot Chart Detail,0021500836,198,101106,Andrew Bogut,1610612744,Golden State Warriors,2,3,51,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,2,1,0
192,Shot Chart Detail,0021500836,289,101106,Andrew Bogut,1610612744,Golden State Warriors,3,9,27,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,41,1,0
193,Shot Chart Detail,0021500836,509,101106,Andrew Bogut,1610612744,Golden State Warriors,4,1,27,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
194,Shot Chart Detail,0021500848,44,101106,Andrew Bogut,1610612744,Golden State Warriors,1,8,3,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,14,95,1,0
195,Shot Chart Detail,0021500848,143,101106,Andrew Bogut,1610612744,Golden State Warriors,2,11,24,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
196,Shot Chart Detail,0021500848,294,101106,Andrew Bogut,1610612744,Golden State Warriors,3,9,49,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-1,61,1,0
